code,name,description,refreshed_at,from_date,to_date
SXMU2016,"S&P/TSX 60 Index Mini Futures, September 2016 (SXMU2016)","MX Futures Price for S&P/TSX 60 Index Mini Futures, September 2016. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2016-09-19 21:12:59,2015-09-18,2016-09-16
SXMU2017,"S&P/TSX 60 Index Mini Futures, September 2017 (SXMU2017)","MX Futures Price for S&P/TSX 60 Index Mini Futures, September 2017. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2017-09-18 21:09:09,2016-09-16,2017-09-15
SXMU2018,"S&P/TSX 60 Index Mini Futures, September 2018 (SXMU2018)","MX Futures Price for S&P/TSX 60 Index Mini Futures, September 2018. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2018-09-24 21:11:59,2017-09-15,2018-09-21
SXMU2019,"S&P/TSX 60 Index Mini Futures, September 2019 (SXMU2019)","MX Futures Price for S&P/TSX 60 Index Mini Futures, September 2019. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2019-09-23 21:11:17,2018-09-21,2019-09-20
SXMU2020,"S&P/TSX 60 Index Mini Futures, September 2020 (SXMU2020)","MX Futures Price for S&P/TSX 60 Index Mini Futures, September 2020. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-26 11:09:24,2019-09-20,2020-03-25
SXMZ2011,"S&P/TSX 60 Index Mini Futures, December 2011 (SXMZ2011)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2011. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:22:12,2011-05-06,2011-12-16
SXMZ2012,"S&P/TSX 60 Index Mini Futures, December 2012 (SXMZ2012)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2012. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:23:24,2011-12-16,2012-12-21
SXMZ2013,"S&P/TSX 60 Index Mini Futures, December 2013 (SXMZ2013)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2013. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2015-06-09 14:21:25,2012-12-21,2013-12-20
SXMZ2014,"S&P/TSX 60 Index Mini Futures, December 2014 (SXMZ2014)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2014. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-12-22 22:21:22,2013-12-20,2014-12-19
SXMZ2015,"S&P/TSX 60 Index Mini Futures, December 2015 (SXMZ2015)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2015. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2015-12-21 21:13:47,2014-12-19,2015-12-18
SXMZ2016,"S&P/TSX 60 Index Mini Futures, December 2016 (SXMZ2016)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2016. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2016-12-19 21:12:54,2015-12-18,2016-12-16
SXMZ2017,"S&P/TSX 60 Index Mini Futures, December 2017 (SXMZ2017)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2017. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2017-12-18 22:16:39,2016-12-16,2017-12-15
SXMZ2018,"S&P/TSX 60 Index Mini Futures, December 2018 (SXMZ2018)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2018. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2018-12-24 22:09:30,2017-12-15,2018-12-21
SXMZ2019,"S&P/TSX 60 Index Mini Futures, December 2019 (SXMZ2019)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2019. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2019-12-23 22:09:16,2018-12-21,2019-12-20
SXMZ2020,"S&P/TSX 60 Index Mini Futures, December 2020 (SXMZ2020)","MX Futures Price for S&P/TSX 60 Index Mini Futures, December 2020. Multiplier: C$50 × S&P/TSX 60 Index Mini Futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-26 11:09:24,2019-12-20,2020-03-25
SXYH2009,"S&P/TSX Capped Energy Index Futures, March 2009 (SXYH2009)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2009. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:27:22,2009-01-02,2009-03-20
SXYH2010,"S&P/TSX Capped Energy Index Futures, March 2010 (SXYH2010)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2010. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:27:59,2009-03-20,2010-03-19
SXYH2011,"S&P/TSX Capped Energy Index Futures, March 2011 (SXYH2011)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2011. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:28:51,2010-03-19,2011-03-18
SXYH2012,"S&P/TSX Capped Energy Index Futures, March 2012 (SXYH2012)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2012. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:31,2011-03-18,2012-03-16
SXYH2013,"S&P/TSX Capped Energy Index Futures, March 2013 (SXYH2013)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2013. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:30:10,2012-03-16,2013-03-15
SXYH2014,"S&P/TSX Capped Energy Index Futures, March 2014 (SXYH2014)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2014. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-03-25 01:23:25,2013-03-15,2014-03-21
SXYH2015,"S&P/TSX Capped Energy Index Futures, March 2015 (SXYH2015)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2015. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2015-03-23 21:13:37,2014-04-10,2015-03-20
SXYH2016,"S&P/TSX Capped Energy Index Futures, March 2016 (SXYH2016)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2016. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2016-03-21 21:14:19,2015-03-20,2016-03-18
SXYH2017,"S&P/TSX Capped Energy Index Futures, March 2017 (SXYH2017)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2017. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2017-03-20 21:12:48,2016-03-18,2017-03-17
SXYH2018,"S&P/TSX Capped Energy Index Futures, March 2018 (SXYH2018)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2018. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2018-03-19 21:11:31,2017-03-17,2018-03-16
SXYH2019,"S&P/TSX Capped Energy Index Futures, March 2019 (SXYH2019)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2019. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2019-03-15 21:10:26,2018-03-16,2019-03-14
SXYH2020,"S&P/TSX Capped Energy Index Futures, March 2020 (SXYH2020)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2020. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-23 21:09:37,2019-03-15,2020-03-20
SXYH2021,"S&P/TSX Capped Energy Index Futures, March 2021 (SXYH2021)","MX Futures Price for S&P/TSX Capped Energy Index Futures, March 2021. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-26 11:09:24,2020-03-20,2020-03-25
SXYM2009,"S&P/TSX Capped Energy Index Futures, June 2009 (SXYM2009)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2009. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:27:38,2009-01-02,2009-06-19
SXYM2010,"S&P/TSX Capped Energy Index Futures, June 2010 (SXYM2010)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2010. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:28:11,2009-06-19,2010-06-18
SXYM2011,"S&P/TSX Capped Energy Index Futures, June 2011 (SXYM2011)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2011. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:00,2010-06-18,2011-06-17
SXYM2012,"S&P/TSX Capped Energy Index Futures, June 2012 (SXYM2012)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2012. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:34,2011-06-17,2012-06-15
SXYM2013,"S&P/TSX Capped Energy Index Futures, June 2013 (SXYM2013)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2013. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:30:19,2012-06-15,2013-06-21
SXYM2014,"S&P/TSX Capped Energy Index Futures, June 2014 (SXYM2014)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2014. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-06-23 23:59:50,2013-06-21,2014-06-20
SXYM2015,"S&P/TSX Capped Energy Index Futures, June 2015 (SXYM2015)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2015. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2015-06-22 21:13:12,2014-06-20,2015-06-19
SXYM2016,"S&P/TSX Capped Energy Index Futures, June 2016 (SXYM2016)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2016. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2016-06-20 21:14:04,2015-06-19,2016-06-17
SXYM2017,"S&P/TSX Capped Energy Index Futures, June 2017 (SXYM2017)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2017. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2017-06-19 21:09:11,2016-06-17,2017-06-16
SXYM2018,"S&P/TSX Capped Energy Index Futures, June 2018 (SXYM2018)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2018. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2018-06-18 21:11:23,2017-06-16,2018-06-15
SXYM2019,"S&P/TSX Capped Energy Index Futures, June 2019 (SXYM2019)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2019. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2019-06-21 21:10:19,2018-06-15,2019-06-20
SXYM2020,"S&P/TSX Capped Energy Index Futures, June 2020 (SXYM2020)","MX Futures Price for S&P/TSX Capped Energy Index Futures, June 2020. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-26 11:09:24,2019-06-21,2020-03-25
SXYU2009,"S&P/TSX Capped Energy Index Futures, September 2009 (SXYU2009)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2009. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:27:40,2009-01-02,2009-09-18
SXYU2010,"S&P/TSX Capped Energy Index Futures, September 2010 (SXYU2010)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2010. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:28:24,2009-09-18,2010-09-17
SXYU2011,"S&P/TSX Capped Energy Index Futures, September 2011 (SXYU2011)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2011. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:12,2010-09-17,2011-09-16
SXYU2012,"S&P/TSX Capped Energy Index Futures, September 2012 (SXYU2012)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2012. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:51,2011-09-16,2012-09-21
SXYU2013,"S&P/TSX Capped Energy Index Futures, September 2013 (SXYU2013)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2013. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:30:28,2012-09-21,2013-09-20
SXYU2014,"S&P/TSX Capped Energy Index Futures, September 2014 (SXYU2014)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2014. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-09-23 01:13:31,2013-09-20,2014-09-19
SXYU2015,"S&P/TSX Capped Energy Index Futures, September 2015 (SXYU2015)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2015. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2015-09-21 21:13:00,2014-09-19,2015-09-18
SXYU2016,"S&P/TSX Capped Energy Index Futures, September 2016 (SXYU2016)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2016. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2016-09-19 21:12:59,2015-09-18,2016-09-16
SXYU2017,"S&P/TSX Capped Energy Index Futures, September 2017 (SXYU2017)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2017. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2017-09-18 21:09:09,2016-09-16,2017-09-15
SXYU2018,"S&P/TSX Capped Energy Index Futures, September 2018 (SXYU2018)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2018. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2018-09-24 21:11:59,2017-09-15,2018-09-21
SXYU2019,"S&P/TSX Capped Energy Index Futures, September 2019 (SXYU2019)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2019. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2019-09-23 21:11:17,2018-09-21,2019-09-20
SXYU2020,"S&P/TSX Capped Energy Index Futures, September 2020 (SXYU2020)","MX Futures Price for S&P/TSX Capped Energy Index Futures, September 2020. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2020-03-26 11:09:24,2019-09-20,2020-03-25
SXYZ2009,"S&P/TSX Capped Energy Index Futures, December 2009 (SXYZ2009)","MX Futures Price for S&P/TSX Capped Energy Index Futures, December 2009. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:27:57,2009-01-02,2009-12-18
SXYZ2010,"S&P/TSX Capped Energy Index Futures, December 2010 (SXYZ2010)","MX Futures Price for S&P/TSX Capped Energy Index Futures, December 2010. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:28:33,2009-12-18,2010-12-17
SXYZ2011,"S&P/TSX Capped Energy Index Futures, December 2011 (SXYZ2011)","MX Futures Price for S&P/TSX Capped Energy Index Futures, December 2011. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:13,2010-12-17,2011-12-16
SXYZ2012,"S&P/TSX Capped Energy Index Futures, December 2012 (SXYZ2012)","MX Futures Price for S&P/TSX Capped Energy Index Futures, December 2012. Multiplier: C$200 × SXY futures value. Price quotation: Quoted in index points, expressed to two decimals.",2014-01-09 22:29:53,2011-12-16,2012-12-21
